"success","goal","duration","name_length","blurb_length","launch_hr","deadline_hr","created_at_hr","deadline_weekday","created_at_weekday","category","country","currency","launch_month","launch_weekday"
"TRUE",6000,21,8,13,13,13,23,"Wednesday","Tuesday","Plays","US","USD","Oct","Wed"
"TRUE",5000,29.6855671296296,5,11,23,16,8,"Friday","Tuesday","Plays","US","USD","Jul","Wed"
"TRUE",2500,14,1,8,8,8,11,"Wednesday","Saturday","Plays","GB","GBP","Jun","Wed"
"TRUE",1000,30,6,13,23,23,16,"Thursday","Tuesday","Plays","US","USD","Jun","Tue"
"TRUE",2000,30,4,13,11,11,12,"Friday","Monday","Plays","US","USD","Jun","Wed"
"TRUE",3000,19.1952083333333,3,10,18,23,21,"Wednesday","Friday","Plays","US","USD","Feb","Fri"
"TRUE",3000,30,7,18,16,16,19,"Wednesday","Monday","Plays","US","USD","Jan","Mon"
"TRUE",2000,30.2666782407407,9,18,16,23,12,"Thursday","Monday","Plays","US","USD","Aug","Tue"
"TRUE",2000,45,6,12,0,0,16,"Wednesday","Tuesday","Plays","US","USD","Jun","Sun"
"TRUE",10000,30,9,20,5,5,23,"Tuesday","Sunday","Plays","AU","AUD","Jun","Sun"
"TRUE",50,16.1000115740741,6,15,10,13,10,"Thursday","Saturday","Plays","GB","GBP","Feb","Tue"
"TRUE",700,16.4323958333333,5,16,7,18,23,"Friday","Monday","Plays","US","USD","May","Wed"
"TRUE",800,30,1,12,7,7,5,"Saturday","Thursday","Plays","GB","GBP","Jun","Thu"
"TRUE",8000,30,4,15,17,17,9,"Tuesday","Saturday","Plays","GB","GBP","Jun","Sun"
"TRUE",5000,14.9916550925926,8,13,11,11,7,"Friday","Thursday","Plays","GB","GBP","Jul","Thu"
"TRUE",5000,31.4019675925926,2,12,1,11,6,"Friday","Tuesday","Plays","GB","GBP","May","Tue"
"TRUE",1000,60,7,13,7,7,12,"Sunday","Monday","Plays","GB","GBP","Nov","Wed"
"TRUE",500,22.2151736111111,3,11,0,6,4,"Friday","Saturday","Plays","AU","AUD","Sep","Thu"
"TRUE",3000,30,8,16,10,10,9,"Thursday","Monday","Plays","GB","GBP","Jul","Tue"
"TRUE",10000,42.9343055555556,10,16,20,19,12,"Wednesday","Monday","Plays","US","USD","Jun","Tue"
"TRUE",1000,30,3,12,5,5,15,"Monday","Wednesday","Plays","GB","GBP","Aug","Sat"
"TRUE",400,25,8,19,7,7,5,"Saturday","Thursday","Plays","GB","GBP","Jul","Tue"
"TRUE",3000,36.191087962963,4,15,1,6,6,"Wednesday","Wednesday","Plays","GB","GBP","Jun","Tue"
"TRUE",5000,30,4,4,15,15,17,"Monday","Tuesday","Plays","US","USD","May","Sat"
"TRUE",4500,30,6,16,15,15,13,"Saturday","Monday","Plays","US","USD","Jul","Thu"
"TRUE",2500,8.11359953703704,2,13,6,9,14,"Wednesday","Thursday","Plays","US","USD","Mar","Tue"
"TRUE",2500,32.0263425925926,9,14,22,22,21,"Saturday","Thursday","Plays","US","USD","Apr","Tue"
"TRUE",10000,30,3,10,5,5,10,"Monday","Tuesday","Plays","GB","GBP","Jan","Sat"
"TRUE",5000,45.4641435185185,6,14,11,23,18,"Sunday","Monday","Plays","CA","CAD","Feb","Thu"
"TRUE",2800,25,7,15,11,11,9,"Wednesday","Thursday","Plays","US","USD","Nov","Sat"
"TRUE",1500,30,3,14,4,4,15,"Saturday","Saturday","Plays","GB","GBP","Apr","Thu"
"TRUE",250,30,3,13,13,13,14,"Sunday","Wednesday","Plays","CA","CAD","Jul","Fri"
"TRUE",3000,30.1991666666667,10,15,6,11,5,"Sunday","Wednesday","Plays","GB","GBP","Jul","Fri"
"TRUE",600,40,3,18,9,9,8,"Saturday","Monday","Plays","GB","GBP","Jan","Mon"
"TRUE",10000,20,5,13,9,9,8,"Wednesday","Sunday","Plays","US","USD","Sep","Thu"
"TRUE",5000,30,7,14,7,7,5,"Sunday","Tuesday","Plays","GB","GBP","May","Fri"
"TRUE",200,24.3890162037037,5,16,8,18,5,"Thursday","Monday","Plays","GB","GBP","Feb","Mon"
"TRUE",5500,23.6071759259259,1,14,8,22,22,"Friday","Friday","Plays","US","USD","Apr","Wed"
"TRUE",1000,21.5975462962963,5,15,21,12,18,"Monday","Tuesday","Plays","US","USD","May","Sun"
"TRUE",3500,35.215150462963,1,20,11,17,9,"Sunday","Tuesday","Plays","LU","EUR","Oct","Sun"
"TRUE",5000,37.0629050925926,5,13,4,6,9,"Wednesday","Thursday","Plays","GB","GBP","Jun","Mon"
"TRUE",5000,56.9655324074074,5,15,18,18,4,"Friday","Sunday","Plays","GB","GBP","May","Thu"
"TRUE",500,13.5260416666667,5,16,5,18,17,"Monday","Monday","Plays","GB","GBP","Apr","Tue"
"TRUE",3000,35.4404398148148,7,10,12,23,19,"Wednesday","Thursday","Plays","US","USD","Sep","Wed"
"TRUE",1750,10.8506134259259,3,16,9,6,6,"Tuesday","Tuesday","Plays","GB","GBP","Apr","Fri"
"TRUE",1500,30,7,16,14,14,14,"Friday","Monday","Plays","GB","GBP","Jun","Wed"
"TRUE",2000,30,8,15,5,5,10,"Friday","Tuesday","Plays","GB","GBP","Jul","Wed"
"TRUE",10000,30,8,12,2,2,18,"Wednesday","Wednesday","Plays","US","USD","Oct","Mon"
"TRUE",9000,21.5832986111111,2,8,19,9,3,"Wednesday","Monday","Plays","SG","SGD","Nov","Tue"
"TRUE",5000,17.640625,6,12,19,10,0,"Monday","Wednesday","Plays","US","USD","Aug","Thu"
"TRUE",500,14.1132291666667,7,15,20,22,12,"Friday","Wednesday","Plays","US","USD","Feb","Fri"
"TRUE",7750,18.8953125,4,17,13,11,2,"Tuesday","Wednesday","Plays","US","USD","Jul","Thu"
"TRUE",3000,21.9392476851852,3,14,17,16,8,"Tuesday","Saturday","Plays","GB","GBP","Feb","Mon"
"TRUE",2500,30,3,18,20,20,15,"Saturday","Friday","Plays","US","USD","Nov","Thu"
"TRUE",500,30,3,14,20,20,19,"Tuesday","Sunday","Plays","US","USD","Apr","Sun"
"TRUE",750,25,5,16,17,17,8,"Saturday","Thursday","Plays","GB","GBP","Jul","Tue"
"TRUE",1000,36.0085763888889,8,11,22,23,13,"Wednesday","Sunday","Plays","US","USD","Nov","Tue"
"TRUE",5000,60,5,13,18,18,12,"Saturday","Monday","Plays","IE","EUR","Nov","Tue"
"TRUE",200,28,8,12,14,14,14,"Wednesday","Wednesday","Plays","US","USD","Nov","Wed"
"TRUE",1000,20.659537037037,3,11,8,23,14,"Sunday","Saturday","Plays","US","USD","Aug","Mon"
"TRUE",2000,23.812037037037,7,12,15,11,6,"Saturday","Friday","Plays","GB","GBP","Jun","Wed"
"TRUE",3500,30,4,13,12,12,12,"Wednesday","Monday","Plays","CA","CAD","Sep","Mon"
"TRUE",3000,12,5,15,9,9,9,"Sunday","Thursday","Plays","GB","GBP","May","Tue"
"TRUE",8000,60,2,19,10,10,18,"Saturday","Friday","Plays","US","USD","Feb","Tue"
"TRUE",8000,30.0145949074074,3,16,11,11,5,"Friday","Monday","Plays","GB","GBP","Feb","Wed"
"TRUE",5000,59.1194791666667,3,17,14,16,11,"Tuesday","Saturday","Plays","DE","EUR","Nov","Sat"
"TRUE",5000,60,7,20,7,7,21,"Wednesday","Sunday","Plays","US","USD","Nov","Sat"
"TRUE",500,20,2,12,15,15,11,"Wednesday","Friday","Plays","US","USD","Aug","Thu"
"TRUE",100,14,2,13,12,12,11,"Friday","Friday","Plays","US","USD","May","Fri"
"TRUE",500,21,6,15,15,15,6,"Wednesday","Monday","Plays","US","USD","Oct","Wed"
"TRUE",1200,45,5,14,20,20,22,"Friday","Monday","Plays","US","USD","Jan","Tue"
"TRUE",1200,10.9255555555556,4,14,14,13,12,"Monday","Thursday","Plays","CA","CAD","Nov","Thu"
"TRUE",3000,30,3,12,5,5,11,"Thursday","Monday","Plays","GB","GBP","May","Tue"
"TRUE",200,21,7,16,17,17,10,"Thursday","Saturday","Plays","GB","GBP","Mar","Thu"
"TRUE",800,31.2463888888889,7,11,17,23,23,"Tuesday","Wednesday","Plays","US","USD","Jul","Sat"
"TRUE",2000,36,4,8,13,13,12,"Friday","Thursday","Plays","GB","GBP","May","Thu"
"TRUE",2500,34.2557407407407,1,14,16,22,10,"Sunday","Sunday","Plays","US","USD","Jun","Mon"
"TRUE",250,11.9439467592593,7,14,10,8,8,"Monday","Wednesday","Plays","GB","GBP","Jul","Wed"
"TRUE",5000,21,6,16,20,20,17,"Tuesday","Wednesday","Plays","US","USD","May","Tue"
"TRUE",600,30,8,10,5,5,13,"Thursday","Wednesday","Plays","GB","GBP","Apr","Tue"
"TRUE",3000,55.1134143518519,3,24,16,19,4,"Thursday","Thursday","Plays","GB","GBP","Jan","Fri"
"TRUE",1e+05,30,7,19,12,12,7,"Friday","Saturday","Plays","SE","SEK","Apr","Wed"
"TRUE",2000,60,7,16,22,22,23,"Wednesday","Saturday","Plays","US","USD","May","Sat"
"TRUE",1,25,3,14,10,10,4,"Monday","Monday","Plays","GB","GBP","Mar","Thu"
"FALSE",5000,25,3,14,20,20,1,"Saturday","Friday","Plays","US","USD","May","Tue"
"FALSE",9800,26.6736805555556,8,15,9,1,9,"Tuesday","Monday","Plays","US","USD","May","Wed"
"FALSE",10000,60,4,18,13,13,0,"Sunday","Friday","Plays","US","USD","May","Wed"
"FALSE",5000,30,4,17,6,6,12,"Sunday","Sunday","Plays","GB","GBP","Apr","Fri"
"FALSE",10500,45,2,13,0,0,11,"Sunday","Wednesday","Plays","US","USD","Jun","Thu"
"FALSE",13000,30,8,15,14,14,12,"Sunday","Wednesday","Plays","US","USD","Sep","Fri"
"FALSE",30000,30,4,15,13,13,5,"Thursday","Saturday","Plays","DE","EUR","May","Tue"
"FALSE",1000,30,4,8,20,20,0,"Wednesday","Sunday","Plays","US","USD","Dec","Mon"
"FALSE",2500,30,2,13,5,5,11,"Friday","Saturday","Plays","GB","GBP","Jun","Wed"
"FALSE",40000,30,4,15,10,10,11,"Thursday","Tuesday","Plays","US","USD","Sep","Tue"
"FALSE",7000,31.0694212962963,3,16,0,1,3,"Saturday","Saturday","Plays","US","USD","Sep","Wed"
"FALSE",12000,30,8,14,22,22,20,"Tuesday","Sunday","Plays","US","USD","Feb","Sun"
"FALSE",7000,29.0615509259259,5,17,18,19,9,"Saturday","Friday","Plays","US","USD","Jun","Fri"
"FALSE",5000,44.8699189814815,3,15,11,8,9,"Thursday","Monday","Plays","US","USD","Aug","Mon"
"FALSE",3000,60,7,14,10,10,13,"Sunday","Wednesday","Plays","GB","GBP","Aug","Wed"
"FALSE",20000,30,3,14,1,1,21,"Thursday","Monday","Plays","US","USD","Nov","Tue"
"FALSE",2885,28,4,14,10,10,22,"Monday","Monday","Plays","US","USD","Jun","Mon"
"FALSE",3255,31,4,17,16,16,21,"Saturday","Wednesday","Plays","US","USD","May","Wed"
"FALSE",5000,3.78728009259259,3,13,4,23,21,"Monday","Tuesday","Plays","AU","AUD","Oct","Fri"
"FALSE",5000,45,1,13,5,5,5,"Friday","Sunday","Plays","US","USD","Nov","Tue"
"FALSE",5500,27.4127662037037,5,17,9,19,4,"Monday","Thursday","Plays","US","USD","Oct","Tue"
"FALSE",1200,60,2,15,16,16,16,"Tuesday","Friday","Plays","US","USD","Apr","Fri"
"FALSE",5000,30.8811574074074,8,15,13,10,10,"Monday","Monday","Plays","US","USD","Oct","Fri"
"FALSE",5000,30,4,15,10,10,9,"Thursday","Tuesday","Plays","US","USD","Jul","Tue"
"FALSE",2000,30,7,18,14,14,22,"Friday","Tuesday","Plays","US","USD","Apr","Wed"
"FALSE",6000,31.4997453703704,6,8,14,2,15,"Saturday","Monday","Plays","US","USD","Jan","Tue"
"FALSE",3000,30,5,15,22,22,18,"Saturday","Monday","Plays","US","USD","Sep","Thu"
"FALSE",20000,30,5,12,23,23,13,"Tuesday","Monday","Plays","US","USD","Jul","Sun"
"FALSE",5000,45,7,15,22,22,10,"Sunday","Tuesday","Plays","US","USD","Feb","Thu"
"FALSE",1000,30,7,14,11,11,10,"Monday","Friday","Plays","US","USD","Jul","Sat"
"FALSE",5500,30.388125,3,17,12,21,12,"Friday","Thursday","Plays","US","USD","Dec","Wed"
"FALSE",850,59.8225347222222,4,15,10,6,9,"Saturday","Tuesday","Plays","NL","EUR","Nov","Tue"
"FALSE",1500,9.91310185185185,2,11,19,17,17,"Saturday","Wednesday","Plays","US","USD","Apr","Wed"
"FALSE",1500,60,2,13,16,16,6,"Monday","Thursday","Plays","US","USD","Mar","Thu"
"FALSE",150,30,3,11,11,11,11,"Thursday","Monday","Plays","GB","GBP","Apr","Tue"
"FALSE",1500,38.0799421296296,6,14,11,13,9,"Monday","Thursday","Plays","GB","GBP","Feb","Fri"
"FALSE",700,22.5582986111111,3,12,11,0,12,"Thursday","Friday","Plays","US","USD","Oct","Tue"
"FALSE",1500,21.9779513888889,6,11,17,17,17,"Tuesday","Sunday","Plays","GB","GBP","Jun","Mon"
"FALSE",4000,20,8,15,5,5,12,"Sunday","Sunday","Plays","GB","GBP","Jun","Mon"
"FALSE",2000,29.9893865740741,4,14,21,20,16,"Monday","Saturday","Plays","US","USD","Jul","Sat"
"FALSE",20000,30,3,12,16,16,10,"Thursday","Tuesday","Plays","US","USD","Nov","Tue"
"FALSE",5000,30,4,14,0,0,11,"Saturday","Wednesday","Plays","US","USD","Aug","Thu"
"FALSE",2200,30,2,9,12,12,8,"Thursday","Friday","Plays","US","USD","Jun","Tue"
"FALSE",1200,31.351712962963,5,14,14,22,6,"Friday","Monday","Plays","US","USD","Jun","Tue"
"FALSE",100,30,4,12,11,11,13,"Sunday","Wednesday","Plays","US","USD","Jul","Fri"
"FALSE",8500,30,8,4,4,4,10,"Saturday","Saturday","Plays","US","USD","Sep","Thu"
"FALSE",2500,26.6579166666667,2,11,2,17,6,"Sunday","Friday","Plays","GB","GBP","Jun","Tue"
"FALSE",5500,60,7,14,9,9,10,"Wednesday","Saturday","Plays","US","USD","Oct","Sat"
"FALSE",750,30,6,12,9,9,13,"Sunday","Thursday","Plays","US","USD","Apr","Fri"
"FALSE",10000,35.3044328703704,8,18,15,22,18,"Friday","Tuesday","Plays","US","USD","Jan","Fri"
"FALSE",45000,30,7,11,11,11,0,"Friday","Sunday","Plays","US","USD","Nov","Wed"
"FALSE",400,30,2,9,19,19,12,"Friday","Tuesday","Plays","US","USD","Feb","Wed"
"FALSE",200,4.53305555555556,5,15,10,22,12,"Friday","Sunday","Plays","US","USD","Sep","Mon"
"FALSE",3000,30,8,19,4,4,15,"Sunday","Sunday","Plays","US","USD","Dec","Fri"
"FALSE",30000,7.6724537037037,9,14,7,23,13,"Friday","Thursday","Plays","US","USD","Oct","Fri"
"FALSE",3000,30,2,12,15,15,14,"Friday","Monday","Plays","US","USD","Jul","Wed"
"FALSE",2000,28.382037037037,2,13,12,22,8,"Friday","Tuesday","Plays","US","USD","Jul","Fri"
"FALSE",10000,60,3,13,15,15,12,"Friday","Wednesday","Plays","US","USD","Feb","Mon"
"FALSE",5500,7.16083333333333,2,12,12,16,21,"Monday","Wednesday","Plays","US","USD","Aug","Mon"
"FALSE",5000,59.3102430555556,4,5,12,20,20,"Thursday","Friday","Plays","US","USD","Nov","Mon"
"FALSE",50000,60,10,12,17,17,8,"Friday","Saturday","Plays","US","USD","Feb","Mon"
"FALSE",500,1.31953703703704,8,13,8,16,9,"Sunday","Friday","Plays","US","USD","Jun","Sat"
"FALSE",3000,14.3411921296296,9,10,15,0,15,"Monday","Tuesday","Plays","US","USD","Nov","Sun"
"FALSE",12000,29.9986921296296,1,15,10,10,17,"Sunday","Sunday","Plays","US","USD","Sep","Fri"
"FALSE",7500,30,5,16,10,10,11,"Saturday","Saturday","Plays","US","USD","Oct","Thu"
"FALSE",10000,60,3,15,20,20,10,"Saturday","Thursday","Plays","US","USD","May","Tue"
"FALSE",5500,30,4,14,0,0,0,"Saturday","Saturday","Plays","US","USD","Jul","Thu"
"FALSE",750,60,4,15,15,15,13,"Saturday","Tuesday","Plays","US","USD","Dec","Tue"
"FALSE",150000,30,6,12,5,5,18,"Monday","Wednesday","Plays","US","USD","Jul","Sat"
"FALSE",5000,60,5,15,23,23,11,"Tuesday","Friday","Plays","US","USD","Jul","Fri"
"FALSE",1500,11.4903819444444,3,14,18,6,7,"Sunday","Thursday","Plays","GB","GBP","Oct","Tue"
"FALSE",3500,14,7,10,20,20,15,"Tuesday","Tuesday","Plays","US","USD","Aug","Tue"
"FALSE",6000,17.3927546296296,5,17,10,20,21,"Friday","Monday","Plays","US","USD","Jul","Tue"
"FALSE",2500,60,4,15,16,16,16,"Saturday","Monday","Plays","US","USD","Mar","Tue"
"FALSE",9600,30,4,14,12,12,16,"Wednesday","Thursday","Plays","US","USD","May","Mon"
"FALSE",180000,39.5157291666667,5,15,1,13,14,"Tuesday","Sunday","Plays","US","USD","Oct","Fri"
"FALSE",30000,60,1,13,15,15,15,"Friday","Sunday","Plays","GB","GBP","Apr","Mon"
"FALSE",1800,40,9,17,13,13,17,"Saturday","Saturday","Plays","US","USD","May","Mon"
"FALSE",14440,30,2,15,21,21,16,"Thursday","Tuesday","Plays","US","USD","Dec","Tue"
"FALSE",10000,60,5,15,17,17,18,"Saturday","Monday","Plays","US","USD","Jul","Tue"
"FALSE",25000,60,2,10,15,15,10,"Saturday","Tuesday","Plays","GB","GBP","Jan","Tue"
"FALSE",1000,30,6,12,3,3,9,"Wednesday","Sunday","Plays","GB","GBP","Feb","Mon"
"FALSE",1850,23,8,12,6,6,16,"Monday","Wednesday","Plays","GB","GBP","Apr","Sat"
"FALSE",2000,18,3,15,0,0,0,"Wednesday","Friday","Plays","US","USD","Aug","Sat"
"FALSE",5000,28,5,13,10,10,21,"Thursday","Monday","Plays","US","USD","Oct","Thu"
"FALSE",600,30,3,11,9,9,15,"Tuesday","Friday","Plays","US","USD","Jul","Sun"
"FALSE",2500,30,4,17,13,13,12,"Wednesday","Sunday","Plays","CA","CAD","Feb","Mon"
"FALSE",30000,60,5,15,2,2,2,"Sunday","Wednesday","Plays","AU","AUD","Jul","Wed"
"FALSE",10000,30,7,15,20,20,0,"Tuesday","Wednesday","Plays","AU","AUD","Jan","Sun"
"FALSE",4000,29.1136574074074,5,11,10,13,13,"Friday","Wednesday","Plays","US","USD","Mar","Thu"
"FALSE",2e+05,60,9,12,13,13,18,"Tuesday","Wednesday","Plays","IE","EUR","Mar","Fri"
"FALSE",26000,60,4,14,13,13,14,"Monday","Monday","Plays","US","USD","Aug","Thu"
"FALSE",17600,30.9300231481481,4,15,20,18,18,"Friday","Tuesday","Plays","US","USD","Jun","Tue"
"FALSE",25000,60,2,13,10,10,1,"Monday","Tuesday","Plays","CA","CAD","May","Thu"
"FALSE",1750,30,10,16,15,15,19,"Saturday","Tuesday","Plays","US","USD","Oct","Thu"
"FALSE",5500,27.0818634259259,3,16,17,19,18,"Sunday","Friday","Plays","US","USD","Mar","Mon"
"FALSE",28000,46,7,13,18,18,12,"Friday","Sunday","Plays","US","USD","May","Mon"
"FALSE",2000,36.632962962963,4,14,17,9,5,"Saturday","Sunday","Plays","US","USD","Jun","Thu"
"FALSE",1200,30,9,19,13,13,0,"Sunday","Saturday","Plays","US","USD","Aug","Fri"
"FALSE",3000,30,5,12,14,14,4,"Sunday","Friday","Plays","US","USD","Dec","Fri"
"FALSE",5000,22,3,17,16,16,14,"Thursday","Tuesday","Plays","GB","GBP","Apr","Wed"
"FALSE",1400,25,7,17,8,8,13,"Saturday","Monday","Plays","GB","GBP","Nov","Tue"
"FALSE",10000,30,4,23,22,22,20,"Tuesday","Sunday","Plays","CA","CAD","Oct","Sun"
"FALSE",2000,60,4,11,11,11,10,"Sunday","Sunday","Plays","US","USD","Feb","Wed"
"FALSE",2000,60,6,13,23,23,23,"Wednesday","Saturday","Plays","US","USD","Feb","Sat"
"FALSE",7500,42.4127546296296,4,13,12,21,20,"Wednesday","Saturday","Plays","US","USD","Jun","Wed"
"FALSE",5000,60,5,12,14,14,11,"Sunday","Saturday","Plays","US","USD","Mar","Wed"
"FALSE",2825,9.30849537037037,6,16,15,22,20,"Sunday","Saturday","Plays","US","USD","Aug","Fri"
"FALSE",15000,30,5,19,15,15,10,"Sunday","Tuesday","Plays","US","USD","Mar","Fri"
"FALSE",14000,30,5,12,7,7,14,"Monday","Saturday","Plays","US","USD","Jun","Sat"
"FALSE",1000,60,3,11,19,19,18,"Thursday","Sunday","Plays","US","USD","Dec","Sun"
"FALSE",5000,29.4825231481481,6,15,11,23,11,"Sunday","Tuesday","Plays","US","USD","Apr","Sat"
"FALSE",1000,30,3,12,8,8,7,"Thursday","Tuesday","Plays","GB","GBP","May","Tue"
"FALSE",678,30,3,14,15,15,10,"Wednesday","Friday","Plays","US","USD","Jun","Mon"
"FALSE",1300,21.4333217592593,5,14,15,2,19,"Friday","Friday","Plays","US","USD","Jul","Thu"
"FALSE",90000,30,3,13,13,13,14,"Friday","Thursday","Plays","US","USD","Jun","Wed"
"FALSE",8000,58.8934722222222,4,15,0,22,21,"Friday","Thursday","Plays","US","USD","May","Wed"
"FALSE",5000,60,3,11,6,6,6,"Tuesday","Friday","Plays","GB","GBP","Jul","Fri"
"FALSE",10000,29.7187037037037,1,14,20,13,1,"Tuesday","Wednesday","Plays","US","USD","Dec","Sun"
"FALSE",300,15,5,13,16,16,8,"Thursday","Wednesday","Plays","CA","CAD","Nov","Wed"
"FALSE",600,29.9886342592593,5,14,0,0,23,"Friday","Tuesday","Plays","US","USD","Mar","Wed"
"FALSE",5000,30,2,11,23,23,17,"Wednesday","Monday","Plays","AU","AUD","Jul","Mon"
"FALSE",5600,30,5,14,10,10,22,"Wednesday","Wednesday","Plays","US","USD","Sep","Mon"
"FALSE",5000,24.0191782407407,10,12,18,19,17,"Saturday","Wednesday","Plays","US","USD","Dec","Wed"
"FALSE",17000,35,1,16,6,6,10,"Monday","Monday","Plays","GB","GBP","Mar","Mon"
"FALSE",20000,30,8,15,18,18,10,"Tuesday","Wednesday","Plays","US","USD","Jun","Sun"
"FALSE",1500,30,2,12,10,10,8,"Thursday","Tuesday","Plays","US","USD","Sep","Tue"
"FALSE",500,6.47665509259259,3,13,14,1,1,"Friday","Monday","Plays","US","USD","May","Fri"
"FALSE",3000,60,4,16,16,16,9,"Monday","Thursday","Plays","US","USD","Aug","Thu"
"FALSE",500,30.1015277777778,7,13,11,14,4,"Saturday","Thursday","Plays","GB","GBP","Oct","Thu"
"FALSE",8880,30.3254050925926,6,15,15,23,14,"Friday","Thursday","Plays","US","USD","Aug","Wed"
"FALSE",5000,30,7,15,10,10,15,"Thursday","Thursday","Plays","GB","GBP","May","Tue"
"FALSE",1500,19.8993171296296,2,14,17,14,14,"Sunday","Monday","Plays","US","USD","Jun","Mon"
"FALSE",3500,22.9898148148148,8,20,17,17,4,"Wednesday","Friday","Plays","GB","GBP","Nov","Mon"
"FALSE",3750,15.1052777777778,4,14,20,22,20,"Thursday","Tuesday","Plays","US","USD","Mar","Wed"
"FALSE",10000,31.4843518518519,4,11,10,22,15,"Monday","Thursday","Plays","CA","CAD","Aug","Fri"
"FALSE",3000,24.0893981481481,1,12,11,13,18,"Tuesday","Wednesday","Plays","US","USD","May","Sat"
"FALSE",2224,30,7,9,7,7,17,"Sunday","Tuesday","Plays","US","USD","Feb","Fri"
"FALSE",150,15.7273958333333,6,18,23,17,10,"Saturday","Wednesday","Plays","US","USD","Oct","Thu"
"FALSE",3500,30,3,14,12,12,12,"Thursday","Friday","Plays","US","USD","Dec","Tue"
"FALSE",3000,30,6,13,5,5,4,"Sunday","Tuesday","Plays","IT","EUR","Sep","Fri"
"FALSE",3500,28.6037615740741,7,15,8,22,12,"Monday","Friday","Plays","US","USD","Feb","Mon"
"FALSE",1000,24.1840393518519,4,16,17,22,20,"Friday","Thursday","Plays","US","USD","Oct","Tue"
"FALSE",9600,30,5,3,12,12,21,"Sunday","Wednesday","Plays","US","USD","Jun","Fri"
"FALSE",2000,29.8221759259259,5,12,8,4,4,"Friday","Wednesday","Plays","GB","GBP","Dec","Wed"
"FALSE",5000,33.0001388888889,8,11,12,12,18,"Sunday","Saturday","Plays","US","USD","Apr","Tue"
"FALSE",1000,13.9521180555556,7,11,11,10,16,"Friday","Wednesday","Plays","US","USD","Jul","Fri"
"FALSE",1600,30,4,15,6,6,13,"Friday","Thursday","Plays","US","USD","Dec","Wed"
"FALSE",110000,60,4,12,22,22,22,"Saturday","Sunday","Plays","US","USD","Feb","Tue"
"FALSE",2500,60,6,15,14,14,9,"Saturday","Tuesday","Plays","GB","GBP","Jun","Tue"
"FALSE",2000,44.1208333333333,4,14,21,23,11,"Tuesday","Thursday","Plays","US","USD","Sep","Sun"
"FALSE",30000,30,2,14,18,18,19,"Sunday","Wednesday","Plays","MX","MXN","Nov","Fri"
"FALSE",10000,56.172025462963,7,14,13,17,8,"Sunday","Tuesday","Plays","GB","GBP","Dec","Sun"
"FALSE",75000,30,2,11,12,12,10,"Saturday","Thursday","Plays","US","USD","May","Thu"
"FALSE",4500,45,6,12,15,15,4,"Friday","Tuesday","Plays","US","USD","Jul","Tue"
"FALSE",270,10,6,12,21,21,20,"Friday","Tuesday","Plays","US","USD","Oct","Tue"
"FALSE",600,30,10,13,15,15,14,"Wednesday","Monday","Plays","US","USD","Dec","Mon"
"FALSE",500,30,4,12,15,15,18,"Sunday","Friday","Plays","US","USD","Apr","Fri"
"FALSE",1000,53.9392824074074,2,14,14,13,13,"Wednesday","Friday","Plays","US","USD","Jul","Fri"
"FALSE",3000,30,7,15,1,1,1,"Thursday","Friday","Plays","AU","AUD","Sep","Tue"
"FALSE",33000,33,1,20,18,18,20,"Sunday","Tuesday","Plays","MX","MXN","Nov","Tue"
"FALSE",5000,43.0339583333333,4,15,19,20,18,"Wednesday","Thursday","Plays","US","USD","Feb","Tue"
"FALSE",2000,23,1,15,17,17,15,"Wednesday","Wednesday","Plays","US","USD","Sep","Mon"
"FALSE",500,30,2,13,7,7,13,"Sunday","Sunday","Plays","GB","GBP","Oct","Fri"
"FALSE",300,60,5,15,10,10,9,"Thursday","Sunday","Plays","GB","GBP","May","Sun"
"FALSE",3000,30,3,17,21,21,18,"Monday","Wednesday","Plays","US","USD","Jan","Sat"
"FALSE",2500,27.0534027777778,8,12,16,18,5,"Saturday","Thursday","Plays","IE","EUR","Jan","Sun"
"FALSE",1500,18.7004282407407,6,15,7,0,0,"Friday","Thursday","Plays","US","USD","Dec","Sun"
"FALSE",8000,60,9,13,11,11,11,"Friday","Monday","Plays","GB","GBP","Sep","Mon"
"FALSE",2000,57.1139467592593,2,6,12,14,14,"Saturday","Saturday","Plays","US","USD","Oct","Fri"
"FALSE",500,28.2887615740741,4,17,7,14,13,"Thursday","Saturday","Plays","GB","GBP","Jun","Thu"
"FALSE",15000,27.4853819444444,5,14,14,1,17,"Wednesday","Wednesday","Plays","US","USD","Jun","Wed"
"FALSE",10600,58.7199768518519,3,12,9,3,13,"Monday","Thursday","Plays","GB","GBP","Jun","Fri"
"FALSE",40000,40,7,13,18,18,9,"Monday","Friday","Plays","US","USD","Oct","Wed"
"FALSE",3000,30,2,16,7,7,8,"Thursday","Tuesday","Plays","GB","GBP","Mar","Tue"
"FALSE",10000,25,8,13,22,22,14,"Thursday","Saturday","Plays","US","USD","Mar","Sun"
"FALSE",1e+05,35,4,9,15,15,7,"Monday","Monday","Plays","US","USD","Jul","Mon"
"FALSE",11000,30,5,7,16,16,20,"Saturday","Thursday","Plays","US","USD","Apr","Thu"
"FALSE",1000,30,9,21,17,17,23,"Thursday","Saturday","Plays","US","USD","Feb","Tue"
"FALSE",5000,30,3,16,11,11,21,"Sunday","Sunday","Plays","US","USD","Feb","Fri"
